n_samples,prompt_strategy,sentences_per_prompt,overlap,paper_id,total_triples,unique_s,unique_p,unique_o,bad_triples
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.1001871,10.0,7.0,9.0,9.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.1000451,14.0,14.0,11.0,11.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.0040415,10.0,9.0,10.0,10.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.1001569,23.0,17.0,22.0,21.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.2003703,14.0,2.0,14.0,14.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.1000124,6.0,4.0,6.0,4.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.0030176,14.0,10.0,12.0,13.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.0030283,14.0,7.0,14.0,14.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.2000862,8.0,6.0,5.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.2000735,22.0,11.0,18.0,21.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.0030007,13.0,4.0,10.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.1002352,18.0,13.0,13.0,12.0,5.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.1001853,0.0,0.0,0.0,0.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.1000144,8.0,8.0,8.0,8.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.0040431,13.0,12.0,12.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.0060072,11.0,4.0,9.0,9.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.1001675,16.0,6.0,11.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,10.0,0.0,10.1371/journal.pbio.0030038,20.0,15.0,19.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1002198,22.0,12.0,21.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001127,19.0,18.0,16.0,18.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0050254,37.0,5.0,33.0,37.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0060159,22.0,15.0,22.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001555,22.0,18.0,19.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040072,7.0,3.0,6.0,7.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0060202,16.0,6.0,12.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030386,9.0,6.0,9.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040157,12.0,7.0,8.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001251,15.0,14.0,13.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030079,8.0,6.0,5.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0050177,26.0,18.0,24.0,25.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030339,4.0,3.0,4.0,4.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001046,11.0,4.0,11.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.3002176,20.0,7.0,18.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020363,16.0,7.0,15.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001234,32.0,11.0,18.0,29.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.2001402,22.0,13.0,19.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020294,7.0,4.0,6.0,7.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0000042,11.0,7.0,10.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.2005143,26.0,14.0,25.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020442,13.0,13.0,10.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020106,14.0,10.0,14.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1002593,23.0,18.0,19.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020097,13.0,6.0,10.0,10.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0050138,19.0,14.0,19.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020312,3.0,3.0,3.0,3.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040379,18.0,8.0,13.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0060280,41.0,16.0,32.0,41.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1002564,20.0,8.0,18.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040204,9.0,2.0,9.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0060301,24.0,15.0,20.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001041,23.0,5.0,23.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040140,7.0,3.0,5.0,7.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030380,9.0,4.0,6.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.2006352,24.0,12.0,18.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000536,31.0,7.0,19.0,31.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.3000970,32.0,15.0,18.0,32.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001518,35.0,19.0,33.0,32.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000313,21.0,5.0,21.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040088,22.0,13.0,19.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0060079,23.0,17.0,19.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001293,43.0,34.0,21.0,33.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0050077,36.0,19.0,32.0,36.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000582,28.0,14.0,19.0,27.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0050184,23.0,10.0,20.0,15.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0050008,28.0,19.0,20.0,25.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030085,12.0,5.0,8.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040286,28.0,1.0,24.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0000005,22.0,3.0,14.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020329,21.0,16.0,19.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000285,17.0,8.0,14.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030422,15.0,4.0,11.0,13.0,2.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0050310,22.0,10.0,22.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000298,23.0,13.0,20.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000506,42.0,22.0,39.0,42.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0050157,23.0,19.0,17.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001247,24.0,21.0,17.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000564,17.0,9.0,12.0,12.0,2.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030157,16.0,15.0,16.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030092,11.0,6.0,9.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030045,17.0,10.0,16.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.3001358,9.0,2.0,4.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020057,12.0,7.0,6.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0000045,33.0,13.0,31.0,30.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001135,7.0,6.0,7.0,7.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0060014,38.0,17.0,35.0,35.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.2001104,36.0,10.0,18.0,26.0,7.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001613,30.0,14.0,19.0,28.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020340,18.0,12.0,13.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020421,7.0,2.0,7.0,7.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0020424,14.0,8.0,12.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.2000106,17.0,8.0,16.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.2002266,33.0,12.0,21.0,27.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030170,20.0,6.0,5.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.2003648,13.0,11.0,13.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0060025,22.0,15.0,16.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001823,40.0,16.0,38.0,36.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000131,26.0,18.0,25.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040360,18.0,17.0,16.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030314,10.0,10.0,10.0,10.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040309,17.0,12.0,17.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001871,24.0,15.0,16.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000451,33.0,10.0,25.0,33.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040415,15.0,11.0,13.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001569,36.0,19.0,23.0,24.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.2003703,20.0,7.0,19.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000124,25.0,14.0,22.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030176,13.0,11.0,11.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030283,21.0,7.0,19.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.2000862,14.0,4.0,14.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.2000735,29.0,7.0,20.0,29.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030007,20.0,6.0,18.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1002352,35.0,28.0,34.0,32.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001853,32.0,21.0,28.0,30.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1000144,18.0,5.0,17.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0040431,17.0,13.0,15.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0060072,22.0,10.0,20.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.1001675,18.0,9.0,13.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,0.0,10.1371/journal.pbio.0030038,24.0,7.0,21.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1002198,26.0,7.0,20.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001127,19.0,16.0,16.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0050254,33.0,13.0,27.0,32.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0060159,18.0,12.0,15.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001555,19.0,18.0,15.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0040072,15.0,3.0,12.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0060202,16.0,9.0,16.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0030386,10.0,6.0,10.0,10.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0040157,5.0,3.0,5.0,4.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001251,18.0,17.0,16.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0030079,13.0,11.0,13.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0050177,36.0,16.0,29.0,35.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0030339,11.0,10.0,11.0,10.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001046,12.0,6.0,11.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.3002176,16.0,9.0,16.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020363,21.0,9.0,16.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001234,43.0,28.0,17.0,32.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.2001402,15.0,5.0,12.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020294,12.0,8.0,12.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0000042,16.0,14.0,16.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.2005143,20.0,20.0,20.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020442,13.0,11.0,11.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020106,14.0,11.0,12.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1002593,16.0,8.0,16.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020097,16.0,5.0,9.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0050138,18.0,14.0,17.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020312,19.0,7.0,18.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0040379,22.0,7.0,20.0,21.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0060280,35.0,11.0,28.0,33.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1002564,14.0,3.0,12.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0040204,11.0,5.0,11.0,10.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0060301,30.0,13.0,23.0,28.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001041,29.0,9.0,21.0,29.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0040140,8.0,3.0,6.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0030380,7.0,3.0,5.0,7.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.2006352,21.0,11.0,19.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1000536,33.0,5.0,32.0,31.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.3000970,28.0,7.0,23.0,24.0,4.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001518,32.0,16.0,30.0,31.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1000313,27.0,4.0,16.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0040088,22.0,15.0,17.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0060079,15.0,9.0,14.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001293,26.0,9.0,23.0,24.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0050077,27.0,21.0,25.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1000582,25.0,2.0,17.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0050184,29.0,10.0,21.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0050008,27.0,13.0,20.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0030085,14.0,8.0,12.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0040286,23.0,1.0,9.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0000005,24.0,7.0,21.0,24.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020329,24.0,20.0,16.0,24.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1000285,21.0,7.0,17.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0030422,12.0,4.0,12.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0050310,15.0,7.0,14.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1000298,16.0,6.0,12.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1000506,26.0,8.0,18.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0050157,24.0,23.0,21.0,24.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001247,17.0,13.0,11.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1000564,8.0,4.0,4.0,5.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0030157,13.0,11.0,10.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0030092,14.0,7.0,14.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0030045,9.0,1.0,7.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.3001358,10.0,1.0,4.0,10.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020057,10.0,4.0,7.0,9.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0000045,28.0,5.0,21.0,24.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001135,14.0,10.0,11.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0060014,37.0,17.0,26.0,34.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.2001104,24.0,9.0,17.0,24.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001613,36.0,17.0,27.0,33.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020340,17.0,8.0,16.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020421,10.0,6.0,8.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0020424,9.0,5.0,9.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.2000106,20.0,13.0,18.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.2002266,25.0,10.0,14.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0030170,19.0,18.0,12.0,10.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.2003648,13.0,11.0,13.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.0060025,14.0,11.0,12.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1001823,21.0,9.0,21.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,10.0,1.0,10.1371/journal.pbio.1000131,21.0,11.0,15.0,16.0,5.0
